run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	library_layout	library_source	read_count	base_count	first_public	last_updated	study_title	run_alias	fastq_bytes	fastq_md5	fastq_ftp	sra_bytes	sra_md5	sra_ftp	sample_alias	sample_title
SRR8633274	SAMN10988178	SRS4396027	SRX5432144	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	105722603	3065955487	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	JHOS-2.bam	2253482602	64c150e124598ce08a0fb0bc5f65c302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633274/SRR8633274.fastq.gz	1757278600	a145e0f2f89a8ebd893b045892122240	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633274	JHOS2_OVARY	JHOS2_OVARY
SRR8616017	SAMN10988257	SRS4395951	SRX5415033	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	92208573	18626131746	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G20499.A549.2.bam	4976159337;5420922971	ecdc7868a9a806842150dac5f664cecf;efe9656aa4c23a9545f5334050014580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8616017/SRR8616017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8616017/SRR8616017_2.fastq.gz	9116088771	606f72f6e8318a364cddaac75c3e3c81	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8616017	A549_LUNG	A549_LUNG
SRR8634096	SAMN10988492	SRS4397856	SRX5432575	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	85451848	2478103592	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	VM-CUB1.bam	1743930441	c58e4b6cbcf05b777ee99d53bc46d8eb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8634096/SRR8634096.fastq.gz	1367390743	0af9174216db5c19a71be9add905c711	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8634096	VMCUB1_URINARY_TRACT	VMCUB1_URINARY_TRACT
SRR8633288	SAMN10988235	SRS4395392	SRX5432130	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	45362328	1315507512	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	AsPC-1.bam	948290929	59b4af7bfc34d3a56f6747e8a88f5d22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633288/SRR8633288.fastq.gz	721092800	3abe2459b30e577aecf860e8c49a4013	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633288	ASPC1_PANCREAS	ASPC1_PANCREAS
SRR8616018	SAMN10988034	SRS4395950	SRX5415032	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	83115515	16789334030	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27274.A-253.1.bam	4842443692;4816925827	77472d8b54b53829474e8e1ad6f5e7b9;1beb91222827f267a3b4261a0343c7ef	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8616018/SRR8616018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8616018/SRR8616018_2.fastq.gz	8401012050	48444c03fdc887d84d830ebc24754fa8	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8616018	A253_SALIVARY_GLAND	A253_SALIVARY_GLAND
SRR8634099	SAMN10987726	SRS4397848	SRX5432572	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	54158608	1570599632	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	YD-15.bam	1155873553	be6afb483bbcf6de2bf128fc8a239bb1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8634099/SRR8634099.fastq.gz	889151188	6781800b5e504427399702f402f3d535	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8634099	YD15_SALIVARY_GLAND	YD15_SALIVARY_GLAND
SRR8633291	SAMN10988449	SRS4395393	SRX5432127	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	71684909	2078862361	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	ALL-SIL.bam	1470637583	494095e2c5deb497f5fad1aa56325b52	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633291/SRR8633291.fastq.gz	1109221543	999a6d66ba7bf074ea30524bd8f92323	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633291	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8616019	SAMN10988216	SRS4395949	SRX5415031	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	90216461	18223725122	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41668.A2780.5.bam	5299642742;5254876367	17538fd4543b261b639e132c21370f0a;0454253da98b11277aebf58525771bd1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8616019/SRR8616019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8616019/SRR8616019_2.fastq.gz	9163311419	98a45c8246472c3ff533c98bd00639c5	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8616019	A2780_OVARY	A2780_OVARY
SRR8634108	SAMN10987612	SRS4395271	SRX5432563	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	64623162	1874071698	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H28.bam	1330399196	408f1b4cec13a97a777f09ec02c0bda6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8634108/SRR8634108.fastq.gz	1016070822	142a75aa2fc0ec5a274591f03acd846b	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8634108	NCIH28_PLEURA	NCIH28_PLEURA
SRR8633293	SAMN10988309	SRS4395398	SRX5432125	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	48896995	1418012855	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	ACHN.bam	882237596	b6013e4da4fe9644fa4dbb4066883a64	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633293/SRR8633293.fastq.gz	673319919	a4319bf24cf56d310ec62edebdf455b7	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633293	ACHN_KIDNEY	ACHN_KIDNEY
SRR8634109	SAMN10988351	SRS4395923	SRX5432562	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	64308453	1864945137	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SK-MEL-5.bam	1353789888	bfe46c15187692b9b695cf95d4220fec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8634109/SRR8634109.fastq.gz	1072798712	ed20a7bbe539efbad490f56d3a49da92	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8634109	SKMEL5_SKIN	SKMEL5_SKIN
SRR8616021	SAMN10987848	SRS4395947	SRX5415029	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	91667724	18516880248	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27295.A3_KAW.1.bam	5386441648;5358389784	c375e17ac4e16ceec13baed341b704ef;852da3da9961d06cd31cbbd0cd39dfbc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8616021/SRR8616021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8616021/SRR8616021_2.fastq.gz	9309806669	677663b3969db919533fd334dd3badf9	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8616021	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633295	SAMN10987882	SRS4395626	SRX5432123	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	36710043	1064591247	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	AU565.bam	670355733	d252d66f539c87f0cc90e91c17aa5e10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633295/SRR8633295.fastq.gz	517669550	b959c9e27926ede1f7c494ee7e9813a3	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633295	AU565_BREAST	AU565_BREAST
SRR8633296	SAMN10988581	SRS4395625	SRX5432122	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	57045939	1654332231	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	BC-3C.bam	1136872505	8a5843bb8bf0f9d5b198b49e619828b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633296/SRR8633296.fastq.gz	896857138	fb25343cc8eb160639cca94023225d72	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633296	BC3C_URINARY_TRACT	BC3C_URINARY_TRACT
SRR8616023	SAMN10987730	SRS4395201	SRX5415027	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	122837698	24813214996	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27475.SNU-761.2.bam	7688720676;7796908904	3fda048707ca22caec50869574237a33;b48b63c5440cf9b2adfff879739a3960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616023/SRR8616023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616023/SRR8616023_2.fastq.gz	13353433470	abf52807492da1ec03d2957edd46a662	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8616023	SNU761_LIVER	SNU761_LIVER
SRR8634112	SAMN10988474	SRS4395314	SRX5432559	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	58230657	1688689053	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	OCI-LY-19.bam	1155272553	42513b208cf3920fe11534a965395938	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8634112/SRR8634112.fastq.gz	884963477	a31ee0341d0947da6e3f5be6930108b8	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8634112	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633299	SAMN10988504	SRS4395801	SRX5432119	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	79440232	2303766728	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	JK-1.bam	1721012257	b86ed768f04fe92d4b86bff61e5819ba	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633299/SRR8633299.fastq.gz	1333057362	6a80a8dd5747a27e895897306e5318d0	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633299	JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8634114	SAMN10988144	SRS4395181	SRX5432557	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	40802757	1183279953	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	MPP_89.bam	770645886	c43d98f34b90dce0f70a2bee320bf747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8634114/SRR8634114.fastq.gz	578137653	f0f97cb44d4b92978ee7e31121eec82c	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8634114	MPP89_PLEURA	MPP89_PLEURA
SRR8616026	SAMN10988090	SRS4395946	SRX5415024	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	100275597	20255670594	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27540.SNU-626.2.bam	6306009131;6391460569	511133a702b1a5a5e40cbd9f9604d0cf;c59f2fc3b73d470eb6938e00601629ec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8616026/SRR8616026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8616026/SRR8616026_2.fastq.gz	10877562369	132555e4f2bfb24745379676862a469b	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8616026	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM
SRR8633300	SAMN10988455	SRS4395800	SRX5432118	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	25289758	733402982	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	JJN-3.bam	486349619	b8ed9dd01fb3be6c5be898ff24331ddc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633300/SRR8633300.fastq.gz	366485797	220d816ecc7fc2366e1386ce4bf2453e	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633300	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8616030	SAMN10988089	SRS4395944	SRX5415020	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	98145838	19825459276	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27459.SNU-738.2.bam	6105223182;6199185765	4c66eb1b12011d2f7bcf58fc20f1a24f;e32ff7efa034783e075307794f2f0828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8616030/SRR8616030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8616030/SRR8616030_2.fastq.gz	10664476362	8b6af1f9278f8c67ef3153bae6e63b3d	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8616030	SNU738_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM
SRR8634115	SAMN10988104	SRS4396008	SRX5432556	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	49118787	1424444823	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SU-DHL-8.bam	1084420381	e8c10747317fd0d36b8501a00177c3a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8634115/SRR8634115.fastq.gz	846894109	e8b600d32b51caf7336cbf119e5e8e19	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8634115	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633301	SAMN10987951	SRS4395797	SRX5432117	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	59592955	1728195695	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	JM1.bam	1184235556	53317f82e9d5c800be6cebc642d2a2a0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633301/SRR8633301.fastq.gz	917448098	0b4b1d1e61ee614979e9eca2e3f26589	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633301	JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8634116	SAMN10988433	SRS4395920	SRX5432555	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	78151317	2266388193	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	MOLT-13.bam	1838185450	0dd455ef187e8397286d751909ce0271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8634116/SRR8634116.fastq.gz	1362218355	968e60697b614134d474b4879b16a1e8	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8634116	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633313	SAMN10987807	SRS4395998	SRX5432105	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	108610957	3149717753	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	DAN-G.bam	2255868483	ed832f8db1ed80d02b8bd748ad086211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633313/SRR8633313.fastq.gz	1736086961	5dae67c6283bd938b0f82b6968911739	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633313	DANG_PANCREAS	DANG_PANCREAS
SRR8616031	SAMN10988060	SRS4395199	SRX5415019	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	76231877	15398839154	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27492.SNU-719.2.bam	4866887547;4929944014	87368f31430fe2116ed8cf2bfe4a8330;1d500bdca5bccbc07317e8ea96daf2bc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8616031/SRR8616031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8616031/SRR8616031_2.fastq.gz	8291405604	7ebf1c20349fa3e4eff0fdfae595ac33	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8616031	SNU719_STOMACH	SNU719_STOMACH
SRR8634117	SAMN10989574	SRS4395917	SRX5432554	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	48367656	1402662024	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	MOLP-8.bam	994832406	a2ba2c9501d6b75ec5106a3e86d03cfa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8634117/SRR8634117.fastq.gz	779627395	6d7f382d637456b8d27f9bdb49683b44	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8634117	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633317	SAMN10987644	SRS4395523	SRX5432101	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	41418300	1201130700	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2029.bam	826899928	91432cc38ce601e5a48f8fcbcc33dde4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633317/SRR8633317.fastq.gz	627372326	d427ff60a003b3b7c7e7ca9d7690c14c	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633317	NCIH2029_LUNG	NCIH2029_LUNG
SRR8634121	SAMN10988495	SRS4395697	SRX5432550	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	81140677	2353079633	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	MONO-MAC-1.bam	1821983196	9305ccf40fe10f6df78852249e2917a4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8634121/SRR8634121.fastq.gz	1394592557	271dc91df1c517e25f78e40d87f5ae05	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8634121	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8616033	SAMN10988014	SRS4395101	SRX5415017	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	79676918	16094737436	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41753.HT55.1.bam	5054661370;4982216038	22fd626888e90fc46cf98d3396d1ec14;c12159941c18286ab731e88ac687365e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616033/SRR8616033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616033/SRR8616033_2.fastq.gz	8619209594	026ce925d9135d1bcd4f56db057a94ac	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8616033	HT55_LARGE_INTESTINE	HT55_LARGE_INTESTINE
SRR8633318	SAMN10988239	SRS4395524	SRX5432100	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	44764174	1298161046	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2030.bam	933406448	d532caa17212d6dad99f82ad5d1c2e70	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633318/SRR8633318.fastq.gz	723321631	6bb5437ad9f0e9a152ffc6752b1ceb3b	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633318	NCIH2030_LUNG	NCIH2030_LUNG
SRR8634124	SAMN10988017	SRS4395535	SRX5432547	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	21127628	612701212	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	OAW28.bam	450355920	79fe587895dea8037468736625296144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8634124/SRR8634124.fastq.gz	346266880	9fe12c7ff039394aa26146b9e2599fc8	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8634124	OAW28_OVARY	OAW28_OVARY
SRR8616035	SAMN10987809	SRS4395941	SRX5415015	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	73595030	14866196060	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28051.KYSE-140.1.bam	3993431703;4019157348	f45d7b3167a807dfe81e8ab8f23685fc;f49ae45b18da7b5dd551da1696f07692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8616035/SRR8616035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8616035/SRR8616035_2.fastq.gz	6986799813	6488cf94ea769bb8825d56a8e475250a	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8616035	KYSE140_OESOPHAGUS	KYSE140_OESOPHAGUS
SRR8633324	SAMN10987971	SRS4396006	SRX5432094	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	67535363	1958525527	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	COV362.bam	1567622450	5db5c5798b4c1d4eb7695e8f1bcb723f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633324/SRR8633324.fastq.gz	1219906692	f4b404bc840991e8bebcfecf0e1b56f8	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633324	COV362_OVARY	COV362_OVARY
SRR8616039	SAMN10988382	SRS4395937	SRX5415011	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	88219706	17820380612	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41685.KYSE-30.5.bam	5239762099;5221436310	6895b47dfb05658e933cd8fc25248d5c;aea81ba14cb4efcfcd38a551840da5b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8616039/SRR8616039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8616039/SRR8616039_2.fastq.gz	8953671444	5cd8a4298ae7e126db226e10cf008405	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8616039	KYSE30_OESOPHAGUS	KYSE30_OESOPHAGUS
SRR8634125	SAMN10988308	SRS4396098	SRX5432546	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	73742021	2138518609	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	BT-474.bam	1475057217	b29ee86705ffd11c26ed2368b7013143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8634125/SRR8634125.fastq.gz	1128519388	d8bade49080fe7f375066716da385930	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8634125	BT474_BREAST	BT474_BREAST
SRR8633326	SAMN10987860	SRS4398341	SRX5432092	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	75130609	2178787661	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	COV504.bam	1517827264	a990080d931e44f6a5058cdbc24ef6f9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633326/SRR8633326.fastq.gz	1182512223	046a3ad14956bd00d08f4d0dbe976ebf	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633326	COV504_OVARY	COV504_OVARY
SRR8616042	SAMN10987856	SRS4395100	SRX5415008	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	87026742	17579401884	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28853.HSC-4.3.bam	4978173963;5097336429	fccd1d0184653e8b2129d259a6ea96eb;f20e82bab933b6efbc5a17f613d0281a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8616042/SRR8616042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8616042/SRR8616042_2.fastq.gz	8662054244	1f704e9bc089365927b84308080433ad	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8616042	HSC4_UPPER_AERODIGESTIVE_TRACT	HSC4_UPPER_AERODIGESTIVE_TRACT
SRR8634127	SAMN10987690	SRS4395874	SRX5432544	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	54226165	1572558785	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	BICR_6.bam	1085410162	21bd46507c4da3ae18e911c4bd5ef1bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8634127/SRR8634127.fastq.gz	833953999	4da7a11e1525644cf5cf216b782781dd	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8634127	BICR6_UPPER_AERODIGESTIVE_TRACT	BICR6_UPPER_AERODIGESTIVE_TRACT
SRR8633331	SAMN10987650	SRS4395343	SRX5432087	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	30558927	886208883	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SNU-C2A.bam	657317589	9170c4a91dc01d4213fe8dcb58b74f9f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633331/SRR8633331.fastq.gz	507321086	2f483038182e6f4cd96e4cab9e7f7a36	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633331	SNUC2A_LARGE_INTESTINE	SNUC2A_LARGE_INTESTINE
SRR8616044	SAMN10987744	SRS4395933	SRX5415006	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	173995233	35147037066	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41752.HT115.1.bam	10956923772;10800980594	b64cc6394481010aae46d5fb1a9cb485;d0e042bba75f007f3e1de911a41038af	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8616044/SRR8616044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8616044/SRR8616044_2.fastq.gz	18766902907	4359d0a80e304e30384f31675eb26971	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8616044	HT115_LARGE_INTESTINE	HT115_LARGE_INTESTINE
